Terrain,MechTilt_deg,ElecTilt_deg,MeanTput_PF_Mbps,StdTput_PF,MeanTput_RR_Mbps,StdTput_RR,Coverage_km
Hilly,6,3.5,15.5565,15.0106882073802,2.2035,4.44612881950038,1.13224180144292
Hilly,6,4,16.617,16.530862787217,3.3885,7.6322376322747,1.13966730439543
Hilly,6,4.5,13.362,14.6380150879238,2.355,5.86857334121543,1.14714150550943
Hilly,6,5,15.2085,14.9910454649652,1.725,2.22248482008544,1.15466472415871
Hilly,6,5.5,14.9325,15.9821681963087,2.9715,6.47417556409261,1.16223728181157
Hilly,6,6,15.732,16.8669780933041,4.008,8.43921458769374,1.16985950204457
Hilly,6,6.5,11.9985,14.5972341610684,2.769,8.01285090288324,1.17753171055638
Hilly,6,7,14.688,16.2990619174158,2.8005,6.38211086010046,1.18525423518166
Hilly,6,7.5,12.2205,13.6389146229396,2.037,5.73750470187883,1.19302740590509
Hilly,6,8,14.73,14.9081884088126,2.5515,5.37695956211808,1.20085155487547
Hilly,6,8.5,17.5035,14.1049645786619,3.5895,9.7101226505001,1.20872701641989
Hilly,6,9,14.6715,15.6835836521335,3.45,8.43477677141923,1.21665412705807
Hilly,6,9.5,15.795,16.0547627875115,2.202,5.56420740821482,1.22463322551667
Hilly,6,10,12.684,13.9110849574675,2.532,6.90350221678409,1.23266465274381
Hilly,6,10.5,13.629,14.8087634010875,3.3315,8.29284454594835,1.24074875192364
Hilly,6,11,10.773,14.1891269093267,1.9695,3.14915476998291,1.24888586849096
Hilly,6,11.5,16.9095,15.6947296252661,5.391,11.1668831637049,1.25707635014603
Hilly,6,12,16.2975,16.8493120809735,2.8965,6.73012192099286,1.26532054686942
Vehicular,0,0,14.3265,15.2899538596626,1.815,4.63652590297731,1
Vehicular,0,0.5,12.7485,15.096854323308,1.611,2.46871837360264,1.00655823070924
Vehicular,0,1,14.574,15.6102579107719,3.3135,8.52435318331412,1.01315947180852
Vehicular,0,1.5,11.8635,14.7060328884552,2.196,3.77657035860175,1.0198040053699
Vehicular,0,2,18.5325,15.9577281594281,2.271,5.32970918531208,1.02649211531532
Vehicular,0,2.5,12.1935,14.8216573218148,2.4675,6.31747303605045,1.03322408742878
Vehicular,0,3,18.126,16.9753610162686,2.0535,3.0251834570782,1.04000020936849
Vehicular,0,3.5,16.8765,15.4240282745554,4.9725,10.7574229829776,1.04682077067918
Vehicular,0,4,15.9465,16.1233795341436,1.7685,2.37736890451677,1.05368606280453
Vehicular,0,4.5,13.8495,13.8707393623838,3.0615,6.81461741106452,1.06059637909951
Vehicular,0,5,15.768,14.9341659373699,2.8875,5.99700020673602,1.06755201484304
Vehicular,0,5.5,10.068,12.4940935433263,3.519,8.7323050817534,1.07455326725049
Vehicular,0,6,10.9545,13.3204247898343,2.2035,5.77745223578133,1.08160043548649
Vehicular,0,6.5,17.07,16.2294021731535,4.533,7.67138607330607,1.08869382067763
Vehicular,0,7,11.0235,14.5836305790892,3.0765,8.070005263256,1.09583372592536
Vehicular,0,7.5,17.31,16.8109293895006,3.0315,6.81145645443119,1.10302045631895
Vehicular,0,8,12.5625,13.2508492700487,1.767,2.42882057545532,1.11025431894851
Vehicular,0,8.5,15.5055,14.9356820813344,2.1915,4.98301351839324,1.1175356229181
Vehicular,0,9,16.806,16.5785757062837,3.6225,8.71728468595115,1.124864679359
Vehicular,0,9.5,11.4075,13.9157104085084,2.904,6.55134617729012,1.13224180144292
Vehicular,0,10,15.561,14.9410953618617,2.106,4.29130456830544,1.13966730439543
Vehicular,0,10.5,15.093,14.8029989032835,4.695,10.7419998708104,1.14714150550943
Vehicular,0,11,17.2785,15.0961273669638,2.7,6.06089632692346,1.15466472415871
Vehicular,0,11.5,16.872,15.5044929630355,2.4225,5.9097857492502,1.16223728181157
Vehicular,0,12,16.485,14.8047858367985,2.859,5.72402910402048,1.16985950204457
Vehicular,0.5,0,16.9515,16.1435772674397,4.614,10.1346636423148,1.00655823070924
Vehicular,0.5,0.5,14.649,15.4555303159399,2.1435,4.71650329336539,1.01315947180852
Vehicular,0.5,1,14.1345,14.9774003987368,3.0765,8.1762635702005,1.0198040053699
Vehicular,0.5,1.5,17.895,16.2922472798743,3.15,7.04121793442015,1.02649211531532
Vehicular,0.5,2,11.4375,13.1348862183647,2.0415,4.12000969015108,1.03322408742878
Vehicular,0.5,2.5,18.8175,17.9047623994744,3.7485,9.4474545891624,1.04000020936849
Vehicular,0.5,3,12.9225,14.102615231848,5.1735,11.5115762608864,1.04682077067918
Vehicular,0.5,3.5,17.079,15.1039437342216,4.131,8.88588160154831,1.05368606280453
Vehicular,0.5,4,11.118,13.5438959818564,1.2855,0.585084373821243,1.06059637909951
Vehicular,0.5,4.5,16.386,15.3695690258646,2.8815,6.60085378290304,1.06755201484304
Vehicular,0.5,5,17.847,16.0424593195809,4.152,9.29802184360102,1.07455326725049
Vehicular,0.5,5.5,14.2305,14.8738738983796,3.126,6.90689163378262,1.08160043548649
Vehicular,0.5,6,13.0095,14.9705313338695,2.0565,5.76265424336489,1.08869382067763
Vehicular,0.5,6.5,15.9675,15.8105269197327,5.0985,10.3029374774025,1.09583372592536
Vehicular,0.5,7,14.757,14.1711693884709,2.3025,5.98916592008999,1.10302045631895
Vehicular,0.5,7.5,15.774,16.3415755304171,3.2115,7.12902984855812,1.11025431894851
Vehicular,0.5,8,19.737,16.3293402518664,3.8175,9.01938282709148,1.1175356229181
Vehicular,0.5,8.5,14.9145,15.3436278487594,5.2995,10.6007081131404,1.124864679359
Vehicular,0.5,9,18.1845,15.7855154237636,5.1495,10.2728782629856,1.13224180144292
Vehicular,0.5,9.5,16.734,15.2353197658384,1.137,0.0848528137423857,1.13966730439543
Vehicular,0.5,10,15.3765,13.6447468866975,3.225,7.47244427676699,1.14714150550943
Vehicular,0.5,10.5,19.8195,17.4650535107297,2.721,4.15380130797351,1.15466472415871
Vehicular,0.5,11,16.9875,16.2677597221483,2.808,6.4351245171341,1.16223728181157
Vehicular,0.5,11.5,16.5075,14.3793717841971,5.193,10.6348400293084,1.16985950204457
Vehicular,0.5,12,13.3725,13.758087834701,3.846,8.13916325990753,1.17753171055638
Vehicular,1,0,16.002,16.4121438363829,5.8395,11.5734820598554,1.01315947180852
Vehicular,1,0.5,17.553,15.3809530038331,1.944,3.82714045752604,1.0198040053699
Vehicular,1,1,16.149,15.2229108348474,2.541,4.78998412932482,1.02649211531532
Vehicular,1,1.5,16.197,15.8569977792591,2.166,4.33640486380794,1.03322408742878
Vehicular,1,2,15.6465,15.2573301302712,1.623,1.80023977994769,1.04000020936849
Vehicular,1,2.5,17.748,17.5438552822139,2.391,6.29299245841219,1.04682077067918
Vehicular,1,3,13.2255,14.5904467014886,3.7575,8.10830427489532,1.05368606280453
Vehicular,1,3.5,13.1025,14.8384482744618,2.673,6.39630760833218,1.06059637909951
Vehicular,1,4,13.164,12.6255320760783,2.451,4.98649441297313,1.06755201484304
Vehicular,1,4.5,16.62,14.9009022463441,2.943,6.70713532633078,1.07455326725049
Vehicular,1,5,10.8135,13.0380195711133,1.4355,1.34138492626396,1.08160043548649
Vehicular,1,5.5,14.835,15.3373418858174,2.9235,7.39955426470585,1.08869382067763
Vehicular,1,6,13.602,13.42719962598,4.056,9.29005607285202,1.09583372592536
Vehicular,1,6.5,14.9235,15.7571520933142,3.564,8.72985167136771,1.10302045631895
Vehicular,1,7,15.204,16.1265415020185,3.0885,8.06748988919384,1.11025431894851
Vehicular,1,7.5,13.9815,15.3606248627284,1.7085,2.02413757145192,1.1175356229181
Vehicular,1,8,19.602,16.9281832686059,2.1675,4.04050048046688,1.124864679359
Vehicular,1,8.5,11.181,13.635635298731,1.4385,1.04777716609779,1.13224180144292
Vehicular,1,9,17.6595,14.7316263026323,3.1185,8.18910863617659,1.13966730439543
Vehicular,1,9.5,14.916,14.8941646908021,3.408,5.82822005243383,1.14714150550943
Vehicular,1,10,16.896,16.7268087701346,1.9215,4.19370583403855,1.15466472415871
Vehicular,1,10.5,17.49,16.6834261824025,2.4255,4.75133839898114,1.16223728181157
Vehicular,1,11,16.344,15.2671829926353,3.255,8.59743821597754,1.16985950204457
Vehicular,1,11.5,12.849,14.773204645919,1.3395,0.811038166896765,1.17753171055638
Vehicular,1,12,9.678,11.7632021358895,1.7895,2.66787908768944,1.18525423518166
Vehicular,1.5,0,14.4315,15.5653099135251,2.796,4.43302299307627,1.0198040053699
Vehicular,1.5,0.5,15.2355,14.225755503412,3.177,7.02779982698449,1.02649211531532
Vehicular,1.5,1,17.721,16.4566757746217,4.107,9.9250328226466,1.03322408742878
Vehicular,1.5,1.5,13.5195,15.5975700373946,2.1015,5.34915454410645,1.04000020936849
Vehicular,1.5,2,16.2615,16.0415772053341,2.691,5.84671493320857,1.04682077067918
Vehicular,1.5,2.5,16.0275,16.0883571557008,3.0435,7.14103871496097,1.05368606280453
Vehicular,1.5,3,14.9535,16.1131593213847,3.804,9.16633336437961,1.06059637909951
Vehicular,1.5,3.5,11.406,15.2528824308384,3.1605,7.52292430182708,1.06755201484304
Vehicular,1.5,4,14.1465,14.9690948716183,2.0265,5.73518590788121,1.07455326725049
Vehicular,1.5,4.5,16.2555,16.3851439136624,3.4665,8.56101988548046,1.08160043548649
Vehicular,1.5,5,12.4575,14.2828802992554,2.496,5.69798648647046,1.08869382067763
Vehicular,1.5,5.5,14.442,15.8603434993813,3.852,8.58562342476286,1.09583372592536
Vehicular,1.5,6,12.7125,15.2981185067622,2.2035,5.86853206708875,1.10302045631895
Vehicular,1.5,6.5,13.791,14.8085665017494,2.49,6.31677795030579,1.11025431894851
Vehicular,1.5,7,17.6985,16.222903947814,4.4085,9.94346084220218,1.1175356229181
Vehicular,1.5,7.5,17.5305,16.1868342901487,3.5655,8.89497664070994,1.124864679359
Vehicular,1.5,8,16.3875,16.4881491532555,2.2575,5.98306762574899,1.13224180144292
Vehicular,1.5,8.5,11.982,13.99751257057,1.344,1.08376893387881,1.13966730439543
Vehicular,1.5,9,15.2595,14.7835030178775,2.9775,7.71598567578891,1.14714150550943
Vehicular,1.5,9.5,12.4515,14.5824419251372,4.374,10.1926869041745,1.15466472415871
Vehicular,1.5,10,13.2135,14.8979104222364,2.2455,5.98475889494408,1.16223728181157
Vehicular,1.5,10.5,15.2985,15.0077772440199,4.041,6.25276828488709,1.16985950204457
Vehicular,1.5,11,17.811,15.2612522555707,1.218,0.356822713654262,1.17753171055638
Vehicular,1.5,11.5,16.401,16.9133777205609,2.0145,5.73645718814571,1.18525423518166
Vehicular,1.5,12,19.002,15.05624983798,2.181,4.86560334576991,1.19302740590509
Vehicular,2,0,16.398,15.9687057160215,5.2035,11.238176337732,1.02649211531532
Vehicular,2,0.5,15.5445,16.042350909517,2.4795,5.0089580213038,1.03322408742878
Vehicular,2,1,14.784,14.2787355811332,4.104,7.88702492990215,1.04000020936849
Vehicular,2,1.5,17.5545,16.9180193830998,2.7855,5.79263494817834,1.04682077067918
Vehicular,2,2,17.2725,15.1417403985116,2.9955,7.18990698827182,1.05368606280453
Vehicular,2,2.5,18.3255,16.643301258636,2.0595,4.8271920314157,1.06059637909951
Vehicular,2,3,15.6135,16.362841497972,2.388,5.15303368147822,1.06755201484304
Vehicular,2,3.5,15.2715,16.1799613168353,3.066,8.10890440270724,1.07455326725049
Vehicular,2,4,12.9225,14.5189384151901,3.018,6.97891693836895,1.08160043548649
Vehicular,2,4.5,13.308,14.5781483455092,2.109,4.31695683630617,1.08869382067763
Vehicular,2,5,18.6555,17.3170556262092,2.7675,6.78819550501352,1.09583372592536
Vehicular,2,5.5,15.3825,15.6670941150618,3.546,6.69530630595884,1.10302045631895
Vehicular,2,6,13.326,15.1533748514235,2.1345,5.87070922340004,1.11025431894851
Vehicular,2,6.5,17.157,14.7236005883654,4.017,9.39068068211615,1.1175356229181
Vehicular,2,7,14.8725,15.9837626872666,2.7105,5.7553171733021,1.124864679359
Vehicular,2,7.5,16.761,16.0631781680072,2.7165,6.35275452469403,1.13224180144292
Vehicular,2,8,14.5695,14.6363481090533,2.586,5.51662413408188,1.13966730439543
Vehicular,2,8.5,12.732,14.7260875347674,2.028,5.72525875005681,1.14714150550943
Vehicular,2,9,12.5925,14.6765868053544,2.436,6.29781740618388,1.15466472415871
Vehicular,2,9.5,13.728,15.1089357598713,3.4545,6.67233224607714,1.16223728181157
Vehicular,2,10,15.1095,15.7989705893667,2.8755,6.6387189299301,1.16985950204457
Vehicular,2,10.5,16.521,15.8862332584807,3.0765,6.63288693033526,1.17753171055638
Vehicular,2,11,15.9075,15.4702580433738,3.8415,8.22790580455145,1.18525423518166
Vehicular,2,11.5,17.19,15.3375589415563,3.288,7.54299959281073,1.19302740590509
Vehicular,2,12,13.7895,15.058836217128,5.349,11.1725336957949,1.20085155487547
Vehicular,2.5,0,16.3635,16.0691904870209,3.924,9.74780320620696,1.03322408742878
Vehicular,2.5,0.5,13.809,14.0116449019072,1.6875,3.97747564417433,1.04000020936849
Vehicular,2.5,1,14.9175,15.3375682973381,2.997,6.97507340316873,1.04682077067918
Vehicular,2.5,1.5,13.4025,15.8079273657884,1.9815,5.72660460090463,1.05368606280453
Vehicular,2.5,2,11.1585,14.1478910684128,2.3085,6.01771536501069,1.06059637909951
Vehicular,2.5,2.5,14.7525,14.8175530647449,2.6355,6.55122299300533,1.06755201484304
Vehicular,2.5,3,15.3765,15.3554254936761,2.199,5.15013859532153,1.07455326725049
Vehicular,2.5,3.5,19.0095,17.0826255046656,2.463,5.95932693775232,1.08160043548649
Vehicular,2.5,4,13.9935,14.2680183345087,5.1975,9.93448596957044,1.08869382067763
Vehicular,2.5,4.5,15.7215,14.7779707207197,2.5365,4.94407553625177,1.09583372592536
Vehicular,2.5,5,16.62,16.1692309839474,3.8595,9.19963798367155,1.10302045631895
Vehicular,2.5,5.5,16.584,16.0789670891218,2.0235,4.7261900833633,1.11025431894851
Vehicular,2.5,6,19.7265,17.6744507535249,2.799,6.28313047544204,1.1175356229181
Vehicular,2.5,6.5,13.683,15.6104691126938,5.6505,12.1521975525887,1.124864679359
Vehicular,2.5,7,13.848,15.1678473376133,2.8875,6.62009782050547,1.13224180144292
Vehicular,2.5,7.5,14.334,14.7212698057565,2.613,6.12754786657296,1.13966730439543
Vehicular,2.5,8,15.0915,16.101060468624,2.733,6.41921032717341,1.14714150550943
Vehicular,2.5,8.5,15.192,13.7971644158634,1.71,2.42000590318052,1.15466472415871
Vehicular,2.5,9,12.2235,13.0548239676577,2.1135,5.76286539857047,1.16223728181157
Vehicular,2.5,9.5,15.1425,14.2618552994213,2.373,5.8894618790251,1.16985950204457
Vehicular,2.5,10,15.459,15.43538272269,2.6295,4.86686707780901,1.17753171055638
Vehicular,2.5,10.5,17.1195,16.1780520966789,3.366,8.45913912250399,1.18525423518166
Vehicular,2.5,11,13.0965,14.5812720690981,2.934,7.47351404928752,1.19302740590509
Vehicular,2.5,11.5,12.09,13.858480237378,2.7435,6.78340526504173,1.20085155487547
Vehicular,2.5,12,15.222,14.6543853922466,4.2645,8.11065073573896,1.20872701641989
Vehicular,3,0,15.7875,16.4754589063088,2.6235,6.63416753078565,1.04000020936849
Vehicular,3,0.5,19.0035,16.7537233220876,4.209,10.148262845212,1.04682077067918
Vehicular,3,1,15.8145,14.4429526014226,2.112,3.94737784316813,1.05368606280453
Vehicular,3,1.5,12.3765,13.9307676015856,1.536,1.97388666630802,1.06059637909951
Vehicular,3,2,15.0915,13.5503338030275,2.643,6.14706052200761,1.06755201484304
Vehicular,3,2.5,12.4185,13.50856947403,1.5585,1.81563932912608,1.07455326725049
Vehicular,3,3,16.887,14.0638161424912,4.0335,8.69146251578325,1.08160043548649
Vehicular,3,3.5,10.9455,11.8159133552327,2.385,5.07823235757788,1.08869382067763
Vehicular,3,4,15.7335,15.7471957416071,2.1285,5.42532094884341,1.09583372592536
Vehicular,3,4.5,12.759,13.6631522194342,3.516,7.74681593578014,1.10302045631895
Vehicular,3,5,12.72,14.8612125264092,2.067,4.30248041890978,1.11025431894851
Vehicular,3,5.5,14.304,14.566338711886,2.3235,5.94289450966961,1.1175356229181
Vehicular,3,6,14.577,16.2790077356436,1.6215,2.82868871510083,1.124864679359
Vehicular,3,6.5,14.619,14.1263445811183,1.896,3.08217952303965,1.13224180144292
Vehicular,3,7,13.035,14.2091304362759,1.4715,1.11684698767448,1.13966730439543
Vehicular,3,7.5,16.1415,14.8229754872603,2.7495,6.4073867010455,1.14714150550943
Vehicular,3,8,14.142,15.3446389627765,3.324,8.58676895114852,1.15466472415871
Vehicular,3,8.5,17.9175,15.7244344257657,1.491,1.40929639413809,1.16223728181157
Vehicular,3,9,13.3335,13.7598569585737,4.6965,9.8444742736466,1.16985950204457
Vehicular,3,9.5,14.7735,15.7150303476172,3.036,8.02292181750489,1.17753171055638
Vehicular,3,10,12.3585,12.9917974613027,3.261,7.35911929069599,1.18525423518166
Vehicular,3,10.5,10.9635,14.1549355079666,2.7825,6.41930135193377,1.19302740590509
Vehicular,3,11,14.6685,15.1277298177478,2.523,6.32300391992829,1.20085155487547
Vehicular,3,11.5,13.623,15.8741807116243,2.7075,5.36785179640452,1.20872701641989
Vehicular,3,12,14.3625,15.3408013137834,2.133,4.38585225469349,1.21665412705807
Vehicular,3.5,0,13.0935,15.0047601375602,2.238,3.78765866509448,1.04682077067918
Vehicular,3.5,0.5,16.263,15.9922862783332,3.5865,8.69240550828182,1.05368606280453
Vehicular,3.5,1,15.756,16.1231157418313,3.8115,9.72470844481904,1.06059637909951
Vehicular,3.5,1.5,17.7765,16.7143371565142,3.0945,7.78727096167921,1.06755201484304
Vehicular,3.5,2,12.0465,14.1085044641268,2.2905,3.91862341119627,1.07455326725049
Vehicular,3.5,2.5,13.0065,14.3920345475672,3.7635,8.78676853430829,1.08160043548649
Vehicular,3.5,3,11.1195,12.848522199229,3.1875,7.55055790951225,1.08869382067763
Vehicular,3.5,3.5,15.0225,14.9890157486155,2.6475,6.59678580129469,1.09583372592536
Vehicular,3.5,4,13.1895,14.3548159894802,1.3035,1.09546851872165,1.10302045631895
Vehicular,3.5,4.5,12.5925,14.7322266231385,2.034,3.27624707523092,1.11025431894851
Vehicular,3.5,5,14.835,14.8304757241324,3.714,7.21877717328572,1.1175356229181
Vehicular,3.5,5.5,17.25,15.7738376459767,3.1005,7.50326882846702,1.124864679359
Vehicular,3.5,6,16.824,16.0330644963107,2.274,6.16365656448329,1.13224180144292
Vehicular,3.5,6.5,14.211,15.3748711293753,2.9985,6.83578968834365,1.13966730439543
Vehicular,3.5,7,16.209,14.0480314548018,4.455,8.73509371700716,1.14714150550943
Vehicular,3.5,7.5,14.601,14.3253761570444,1.872,2.45756661628315,1.15466472415871
Vehicular,3.5,8,12.981,13.5068591418416,2.2905,3.61130908623542,1.16223728181157
Vehicular,3.5,8.5,16.5915,15.2274411685226,2.1075,3.24433277471058,1.16985950204457
Vehicular,3.5,9,13.461,15.3046904575035,3.084,6.81197130507935,1.17753171055638
Vehicular,3.5,9.5,12.444,13.8375225236253,1.9095,4.11892065934259,1.18525423518166
Vehicular,3.5,10,15.3105,15.605451927033,2.4465,5.86316983032077,1.19302740590509
Vehicular,3.5,10.5,13.017,15.7721284782585,1.6275,1.71027991801318,1.20085155487547
Vehicular,3.5,11,9.8205,11.2262955368007,3.333,7.95052212378636,1.20872701641989
Vehicular,3.5,11.5,18.273,16.1584270993971,2.8605,4.95730004382323,1.21665412705807
Vehicular,3.5,12,16.3125,15.1207480530453,4.251,9.20643901776116,1.22463322551667
Vehicular,4,0,17.619,16.9069652353516,3.888,9.81381034407063,1.05368606280453
Vehicular,4,0.5,19.9695,16.1748586799492,3.39,7.92946906115641,1.06059637909951
Vehicular,4,1,18.144,16.0753840846615,1.6365,2.05327146877606,1.06755201484304
Vehicular,4,1.5,13.2645,14.2584481670571,3.1755,6.47441883374051,1.07455326725049
Vehicular,4,2,14.208,14.7795729481813,2.0895,4.3035968878915,1.08160043548649
Vehicular,4,2.5,11.916,14.0132260411952,2.208,4.28419151518411,1.08869382067763
Vehicular,4,3,14.0685,15.2551796238898,1.917,5.27101827671555,1.09583372592536
Vehicular,4,3.5,13.467,14.0021667783881,3.414,8.58362400273964,1.10302045631895
Vehicular,4,4,15.5085,15.499563530721,1.6185,2.6139383551434,1.11025431894851
Vehicular,4,4.5,15.855,14.6796349979647,1.7025,2.21654982173758,1.1175356229181
Vehicular,4,5,14.1765,15.558474633079,1.626,2.02442962488758,1.124864679359
Vehicular,4,5.5,17.8125,16.7510464568026,4.146,9.91070895752752,1.13224180144292
Vehicular,4,6,12.9015,15.2803181479995,3.5655,8.69062932187331,1.13966730439543
Vehicular,4,6.5,15.7455,16.1943755117104,3.342,6.93986641934608,1.14714150550943
Vehicular,4,7,14.6055,15.0997535880016,1.404,1.48020406756388,1.15466472415871
Vehicular,4,7.5,15.762,14.931658293296,4.185,9.54674722892888,1.16223728181157
Vehicular,4,8,13.737,14.7424472534382,2.5575,6.58699873204166,1.16985950204457
Vehicular,4,8.5,15.078,15.0568765563331,4.152,9.05134283644461,1.17753171055638
Vehicular,4,9,15.7995,15.4171059332529,4.398,9.7605409267967,1.18525423518166
Vehicular,4,9.5,16.362,16.4997798686615,5.9895,12.9263051387787,1.19302740590509
Vehicular,4,10,14.295,15.1539927048273,3.135,8.02898289489588,1.20085155487547
Vehicular,4,10.5,16.023,15.6781799820968,4.503,10.0244721475365,1.20872701641989
Vehicular,4,11,15.33,15.2891768441414,3.5595,8.46097869393273,1.21665412705807
Vehicular,4,11.5,12.9885,14.5504472632708,1.845,2.93876275507436,1.22463322551667
Vehicular,4,12,15.291,16.2299088986089,2.2035,3.47849446233422,1.23266465274381
Vehicular,4.5,0,16.3545,15.1671332448603,5.9175,11.5058084820898,1.06059637909951
Vehicular,4.5,0.5,17.376,17.1547555136963,2.772,6.49746936608902,1.06755201484304
Vehicular,4.5,1,19.995,15.6865558907711,3.756,8.91200400056701,1.07455326725049
Vehicular,4.5,1.5,14.841,14.9784537089182,2.814,6.51169896950003,1.08160043548649
Vehicular,4.5,2,19.0905,17.459152685626,3.1995,8.39233811465031,1.08869382067763
Vehicular,4.5,2.5,17.376,15.6215567308088,2.5395,4.14813115653745,1.09583372592536
Vehicular,4.5,3,15.744,15.6200825404807,1.401,1.86695867492496,1.10302045631895
Vehicular,4.5,3.5,12.8625,13.0925787613613,1.5705,1.98161633933679,1.11025431894851
Vehicular,4.5,4,17.9985,14.8416526477453,2.67,5.13812282088011,1.1175356229181
Vehicular,4.5,4.5,19.338,17.1091903337812,2.2095,5.74619858813509,1.124864679359
Vehicular,4.5,5,16.317,15.9970719897392,2.9985,6.57882427387528,1.13224180144292
Vehicular,4.5,5.5,11.304,12.3949055120667,2.373,3.49616714329815,1.13966730439543
Vehicular,4.5,6,12.4305,15.8703044558196,3.4635,7.80670370284934,1.14714150550943
Vehicular,4.5,6.5,16.2735,16.1735220833816,2.715,7.70137312167016,1.15466472415871
Vehicular,4.5,7,19.7415,17.2667972122623,2.913,6.32528381229826,1.16223728181157
Vehicular,4.5,7.5,13.5135,14.5793572704138,1.8495,2.27115614943184,1.16985950204457
Vehicular,4.5,8,16.8735,16.3189544936343,2.331,5.77528504464834,1.17753171055638
Vehicular,4.5,8.5,13.881,15.2086320481334,3.2445,7.33254607130123,1.18525423518166
Vehicular,4.5,9,13.695,15.6962859574214,1.3815,1.20163377303145,1.19302740590509
Vehicular,4.5,9.5,15.3945,15.0561282271996,1.5285,1.16976155341024,1.20085155487547
Vehicular,4.5,10,15.654,15.9413740669635,2.9205,6.88296605277648,1.20872701641989
Vehicular,4.5,10.5,14.211,13.7063585348449,4.4985,9.26157495587361,1.21665412705807
Vehicular,4.5,11,16.1055,16.2705508119575,1.3545,0.713190052524857,1.22463322551667
Vehicular,4.5,11.5,14.124,14.7593510310292,1.383,1.42762861745895,1.23266465274381
Vehicular,4.5,12,13.6395,14.2828542583514,2.2395,3.71348579985359,1.24074875192364
Vehicular,5,0,12.7125,14.8150117348614,1.4715,1.34060420813048,1.06755201484304
Vehicular,5,0.5,14.403,15.2793299751591,2.916,7.37985875922585,1.07455326725049
Vehicular,5,1,15.4635,14.5757348416287,3.0495,5.82210007082443,1.08160043548649
Vehicular,5,1.5,15.993,15.317401268905,5.049,9.58818357592898,1.08869382067763
Vehicular,5,2,15.99,15.3004276650914,3.9735,9.00816581083575,1.09583372592536
Vehicular,5,2.5,11.4465,13.7567831228,2.7555,6.52111619107887,1.10302045631895
Vehicular,5,3,14.199,15.770405440416,2.388,6.16527520613208,1.11025431894851
Vehicular,5,3.5,15.489,16.1704395835899,2.526,5.41895991225366,1.1175356229181
Vehicular,5,4,13.587,15.4702069165482,3.5025,6.55310187107244,1.124864679359
Vehicular,5,4.5,12.195,14.8309711105387,4.4505,9.55087811167547,1.13224180144292
Vehicular,5,5,19.02,16.410200909116,4.3005,9.13170984782685,1.13966730439543
Vehicular,5,5.5,18.6735,16.6683261665315,5.829,12.5098913517525,1.14714150550943
Vehicular,5,6,16.299,15.5045187290805,2.3805,6.29148130330178,1.15466472415871
Vehicular,5,6.5,16.485,15.8669998321507,3.012,7.04282135603774,1.16223728181157
Vehicular,5,7,13.32,13.9202942438993,2.0895,5.80888238311091,1.16985950204457
Vehicular,5,7.5,15.357,14.7964523119702,4.6275,9.85418725098884,1.17753171055638
Vehicular,5,8,17.2125,16.066108047879,1.359,1.42670199110696,1.18525423518166
Vehicular,5,8.5,18.5625,16.5997950334654,2.1855,3.85389774204278,1.19302740590509
Vehicular,5,9,11.8035,13.9813414384446,1.2405,0.419422890677762,1.20085155487547
Vehicular,5,9.5,17.613,16.650078323037,2.949,8.00877541659581,1.20872701641989
Vehicular,5,10,14.58,14.5932504666943,3.309,7.01691062319291,1.21665412705807
Vehicular,5,10.5,16.617,14.8671759049174,3.2775,8.39620336029011,1.22463322551667
Vehicular,5,11,16.0065,14.3949216970175,2.709,7.00680929743434,1.23266465274381
Vehicular,5,11.5,18.4665,16.7555622884474,3.717,8.59208439703163,1.24074875192364
Vehicular,5,12,17.9295,15.4409727689359,3.1875,7.56764266870632,1.24888586849096
Vehicular,5.5,0,14.6835,15.2049590879866,1.71,2.75913140724558,1.07455326725049
Vehicular,5.5,0.5,13.2795,14.9891931223526,3.441,8.32314016732254,1.08160043548649
Vehicular,5.5,1,16.704,15.3643383143152,1.755,2.64575613203562,1.08869382067763
Vehicular,5.5,1.5,16.3485,15.2312492703893,2.6415,6.38194321775851,1.09583372592536
Vehicular,5.5,2,14.9115,14.5083589646431,2.4975,6.19095219094868,1.10302045631895
Vehicular,5.5,2.5,15.9105,14.8935971809968,4.107,9.29322778441706,1.11025431894851
Vehicular,5.5,3,15.495,16.1799408124343,2.949,6.28042585973211,1.1175356229181
Vehicular,5.5,3.5,17.049,14.072156398871,4.8435,10.1147861180692,1.124864679359
Vehicular,5.5,4,14.8695,15.2220765515358,3.8865,9.04336097953203,1.13224180144292
Vehicular,5.5,4.5,16.629,15.9749392065529,2.7675,6.51860612135034,1.13966730439543
Vehicular,5.5,5,15.0585,14.9164275709565,3.876,9.76477028790285,1.14714150550943
Vehicular,5.5,5.5,15.975,15.5597400429468,4.314,9.3656370388168,1.15466472415871
Vehicular,5.5,6,15.246,14.2118692849121,1.752,3.00545779052248,1.16223728181157
Vehicular,5.5,6.5,13.047,14.3875181873677,1.743,2.57118570281638,1.16985950204457
Vehicular,5.5,7,20.562,16.6502782657387,4.2555,9.26502405087355,1.17753171055638
Vehicular,5.5,7.5,18.486,16.0932012517899,3.312,8.59367684013386,1.18525423518166
Vehicular,5.5,8,15.8475,15.6682078097461,3.4905,8.902845638288,1.19302740590509
Vehicular,5.5,8.5,15.8055,15.2325404319242,1.7115,2.26052081094926,1.20085155487547
